Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	co_culture	time	host_plant	host_genotype	infiltration_agent	inoculation_time (h post infiltration)	sample_time (h post inoculation)	additional_notes
SRX3159071	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003789	SRP117027	PRJNA401856	401856	SRS2490393	SAMN07604110	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459402	GSE103441	GSM2771436	29531038	7604110	Pto			immunity_isolated	WT_WT_mock	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	Water	24	6	
SRX3159072	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003790	SRP117027	PRJNA401856	401856	SRS2490396	SAMN07604109	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459403	GSE103441	GSM2771437	29531038	7604109	Pto			immunity_isolated	WT_WT_flg22	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	flg22	24	6	
SRX3159073	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003791	SRP117027	PRJNA401856	401856	SRS2490397	SAMN07604108	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459404	GSE103441	GSM2771438	29531038	7604108	Pto			immunity_isolated	WT_WT_chitin	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	chitin	24	6	
SRX3159074	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003792	SRP117027	PRJNA401856	401856	SRS2490398	SAMN07604107	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459405	GSE103441	GSM2771439	29531038	7604107	Pto			immunity_isolated	WT_WT_SA	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	SA	24	6	
SRX3159075	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003793	SRP117027	PRJNA401856	401856	SRS2490400	SAMN07604106	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459406	GSE103441	GSM2771440	29531038	7604106	Pto			immunity_isolated	WT_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159076	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003794	SRP117027	PRJNA401856	401856	SRS2490399	SAMN07604105	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459407	GSE103441	GSM2771441	29531038	7604105	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159077	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003795	SRP117027	PRJNA401856	401856	SRS2490401	SAMN07604104	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459408	GSE103441	GSM2771442	29531038	7604104	Pto-AvrRps4			immunity_isolated	AvrRps4_WT	DC3000-AvrRps4	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159078	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003796	SRP117027	PRJNA401856	401856	SRS2490402	SAMN07604150	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459409	GSE103441	GSM2771443	29531038	7604150	Pto-D36E			immunity_isolated	D36E_WT	DC3000-D36E	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159079	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003797	SRP117027	PRJNA401856	401856	SRS2490404	SAMN07604149	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459410	GSE103441	GSM2771444	29531038	7604149	Pto			immunity_isolated	WT_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159080	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003798	SRP117027	PRJNA401856	401856	SRS2490403	SAMN07604148	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459411	GSE103441	GSM2771445	29531038	7604148	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159081	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003799	SRP117027	PRJNA401856	401856	SRS2490405	SAMN07604147	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459412	GSE103441	GSM2771446	29531038	7604147	Pto-D36E			immunity_isolated	D36E_WT	DC3000-D36E	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159082	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003800	SRP117027	PRJNA401856	401856	SRS2490406	SAMN07604146	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459413	GSE103441	GSM2771447	29531038	7604146	Pto			immunity_isolated	WT_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159083	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003801	SRP117027	PRJNA401856	401856	SRS2490407	SAMN07604145	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459414	GSE103441	GSM2771448	29531038	7604145	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159084	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003802	SRP117027	PRJNA401856	401856	SRS2490408	SAMN07604144	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459415	GSE103441	GSM2771449	29531038	7604144	Pto-AvrRps4			immunity_isolated	AvrRps4_WT	DC3000-AvrRps4	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159085	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003803	SRP117027	PRJNA401856	401856	SRS2490409	SAMN07604143	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459416	GSE103441	GSM2771450	29531038	7604143	Pto-D36E			immunity_isolated	D36E_WT	DC3000-D36E	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159086	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003804	SRP117027	PRJNA401856	401856	SRS2490410	SAMN07604142	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459417	GSE103441	GSM2771451	29531038	7604142	Pto			immunity_isolated	WT_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159087	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003805	SRP117027	PRJNA401856	401856	SRS2490411	SAMN07604141	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459418	GSE103441	GSM2771452	29531038	7604141	Pto			immunity_isolated	WT_pad4	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	pad4-1		24	6	
SRX3159088	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003806	SRP117027	PRJNA401856	401856	SRS2490412	SAMN07604140	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459419	GSE103441	GSM2771453	29531038	7604140	Pto			immunity_isolated	WT_PS	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	pad4-1 sid2-2		24	6	
SRX3159089	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003807	SRP117027	PRJNA401856	401856	SRS2490413	SAMN07604139	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459420	GSE103441	GSM2771454	29531038	7604139	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159090	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003808	SRP117027	PRJNA401856	401856	SRS2490414	SAMN07604138	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459421	GSE103441	GSM2771455	29531038	7604138	Pto-AvrRpt2			immunity_isolated	AvrRpt2_pad4	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	pad4-1		24	6	
SRX3159091	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003809	SRP117027	PRJNA401856	401856	SRS2490416	SAMN07604137	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459422	GSE103441	GSM2771456	29531038	7604137	Pto-AvrRpt2			immunity_isolated	AvrRpt2_PS	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	pad4-1 sid2-2		24	6	
SRX3159092	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003810	SRP117027	PRJNA401856	401856	SRS2490415	SAMN07604136	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459423	GSE103441	GSM2771457	29531038	7604136	Pto			immunity_isolated	WT_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159093	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003811	SRP117027	PRJNA401856	401856	SRS2490417	SAMN07604135	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459424	GSE103441	GSM2771458	29531038	7604135	Pto			immunity_isolated	WT_stp	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	stp1 stp13		24	6	
SRX3159094	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003812	SRP117027	PRJNA401856	401856	SRS2490418	SAMN07604134	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459425	GSE103441	GSM2771459	29531038	7604134	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159095	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003813	SRP117027	PRJNA401856	401856	SRS2490419	SAMN07604133	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459426	GSE103441	GSM2771460	29531038	7604133	Pto-AvrRpt2			immunity_isolated	AvrRpt2_stp	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	stp1 stp13		24	6	
SRX3159096	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003814	SRP117027	PRJNA401856	401856	SRS2490420	SAMN07604223	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459427	GSE103441	GSM2771461	29531038	7604223	Pto			immunity_isolated	WT_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159097	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003815	SRP117027	PRJNA401856	401856	SRS2490421	SAMN07604222	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459428	GSE103441	GSM2771462	29531038	7604222	Pto			immunity_isolated	WT_stp	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	stp1 stp13		24	6	
SRX3159098	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003816	SRP117027	PRJNA401856	401856	SRS2490422	SAMN07604221	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459429	GSE103441	GSM2771463	29531038	7604221	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159099	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003817	SRP117027	PRJNA401856	401856	SRS2490423	SAMN07604220	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459430	GSE103441	GSM2771464	29531038	7604220	Pto-AvrRpt2			immunity_isolated	AvrRpt2_stp	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	stp1 stp13		24	6	
SRX3159100	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003818	SRP117027	PRJNA401856	401856	SRS2490425	SAMN07604219	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459431	GSE103441	GSM2771465	29531038	7604219	Pto			immunity_in_vitro	WT_MM	DC3000	Type III-inducible	Fructose	NH4	TRUE		28	5.7	exponential	0.65								
SRX3159101	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003819	SRP117027	PRJNA401856	401856	SRS2490424	SAMN07604218	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459432	GSE103441	GSM2771466	29531038	7604218	Pto			immunity_in_vitro	WT_MM	DC3000	Type III-inducible	Fructose	NH4	TRUE		28	5.7	exponential	0.65								
SRX3159102	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003820	SRP117027	PRJNA401856	401856	SRS2490426	SAMN07604217	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459433	GSE103441	GSM2771467	29531038	7604217	Pto			immunity_in_vitro	WT_MM	DC3000	Type III-inducible	Fructose	NH4	TRUE		28	5.7	exponential	0.65								
SRX3159103	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003821	SRP117027	PRJNA401856	401856	SRS2490427	SAMN07604216	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459434	GSE103441	GSM2771468	29531038	7604216	Pto			immunity_in_vitro	WT_MM	DC3000	Type III-inducible	Fructose	NH4	TRUE		28	5.7	exponential	0.65								
SRX3159104	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003822	SRP117027	PRJNA401856	401856	SRS2490428	SAMN07604215	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459435	GSE103441	GSM2771469	29531038	7604215	Pto			immunity_in_vitro	WT_KB	DC3000	King's B	Glycerol		TRUE		28	6.9	exponential	0.65								
SRX3159105	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003823	SRP117027	PRJNA401856	401856	SRS2490429	SAMN07604209	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459436	GSE103441	GSM2771470	29531038	7604209	Pto-AvrRpt2			immunity_in_vitro	AvrRpt2_KB	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9	exponential	0.65								
SRX3159106	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003824	SRP117027	PRJNA401856	401856	SRS2490430	SAMN07604208	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459437	GSE103441	GSM2771471	29531038	7604208	Pto-AvrRps4			immunity_in_vitro	AvrRps4_KB	DC3000-AvrRps4	King's B	Glycerol		TRUE		28	6.9	exponential	0.65								
SRX3159107	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003825	SRP117027	PRJNA401856	401856	SRS2490431	SAMN07604207	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459438	GSE103441	GSM2771472	29531038	7604207	Pto-D36E			immunity_in_vitro	D36E_KB	DC3000-D36E	King's B	Glycerol		TRUE		28	6.9	exponential	0.65								
SRX3159108	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003826	SRP117027	PRJNA401856	401856	SRS2490432	SAMN07604214	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459439	GSE103441	GSM2771473	29531038	7604214	Pto-AvrRpt2			immunity_in_vitro	AvrRpt2_KB	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9	exponential	0.65								
SRX3159109	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003827	SRP117027	PRJNA401856	401856	SRS2490433	SAMN07604213	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459440	GSE103441	GSM2771474	29531038	7604213	Pto-AvrRps4			immunity_in_vitro	AvrRps4_KB	DC3000-AvrRps4	King's B	Glycerol		TRUE		28	6.9	exponential	0.65								
SRX3159110	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003828	SRP117027	PRJNA401856	401856	SRS2490434	SAMN07604212	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459441	GSE103441	GSM2771475	29531038	7604212	Pto-D36E			immunity_in_vitro	D36E_KB	DC3000-D36E	King's B	Glycerol		TRUE		28	6.9	exponential	0.65								
SRX3159111	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003829	SRP117027	PRJNA401856	401856	SRS2490435	SAMN07604211	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459442	GSE103441	GSM2771476	29531038	7604211	Pto			immunity_in_vitro	WT_KB	DC3000	King's B	Glycerol		TRUE		28	6.9	exponential	0.65								
SRX3159112	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003830	SRP117027	PRJNA401856	401856	SRS2490437	SAMN07604210	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459443	GSE103441	GSM2771477	29531038	7604210	Pto-AvrRpt2			immunity_in_vitro	AvrRpt2_KB	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9	exponential	0.65								
SRX3159113	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003831	SRP117027	PRJNA401856	401856	SRS2490436	SAMN07604206	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459444	GSE103441	GSM2771478	29531038	7604206	Pto-D36E			immunity_in_vitro	D36E_KB	DC3000-D36E	King's B	Glycerol		TRUE		28	6.9	exponential	0.65								
SRX3644656	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667888;SRR6667889;SRR6667890;SRR6667891	SRP132103	PRJNA432750	432750	SRS2909430	SAMN08457949	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043382	GSE110100	GSM2977601		8457949	DC3000			immunity_time	mock_1hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	DMSO	20	1	
SRX3644657	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667892;SRR6667893;SRR6667894;SRR6667895	SRP132103	PRJNA432750	432750	SRS2909440	SAMN08457938	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043383	GSE110100	GSM2977602		8457938	DC3000			immunity_time	mock_1hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	DMSO	20	1	
SRX3644658	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667896;SRR6667897;SRR6667898;SRR6667899	SRP132103	PRJNA432750	432750	SRS2909441	SAMN08457937	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043384	GSE110100	GSM2977603		8457937	DC3000			immunity_time	mock_1hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	DMSO	20	1	
SRX3644659	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667900;SRR6667901;SRR6667902;SRR6667903	SRP132103	PRJNA432750	432750	SRS2909431	SAMN08457930	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043385	GSE110100	GSM2977604		8457930	DC3000			immunity_time	flg22_1hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	flg22	20	1	
SRX3644660	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667904;SRR6667905;SRR6667906;SRR6667907	SRP132103	PRJNA432750	432750	SRS2909432	SAMN08457950	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043386	GSE110100	GSM2977605		8457950	DC3000			immunity_time	flg22_1hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	flg22	20	1	
